"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/21/2000","AQS","060250003","1","1.4","ug/m3 LC","6","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"09/24/2000","AQS","060250003","1","9.6","ug/m3 LC","40","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"09/27/2000","AQS","060250003","1","9.3","ug/m3 LC","39","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"09/30/2000","AQS","060250003","1","10.9","ug/m3 LC","45","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"10/03/2000","AQS","060250003","1","14.9","ug/m3 LC","57","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"10/06/2000","AQS","060250003","1","10.9","ug/m3 LC","45","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"10/09/2000","AQS","060250003","1","9.3","ug/m3 LC","39","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"10/12/2000","AQS","060250003","1","5.2","ug/m3 LC","22","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"10/15/2000","AQS","060250003","1","7.7","ug/m3 LC","32","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"10/18/2000","AQS","060250003","1","35.4","ug/m3 LC","100","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"10/24/2000","AQS","060250003","1","9.4","ug/m3 LC","39","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"10/27/2000","AQS","060250003","1","6.2","ug/m3 LC","26","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"10/30/2000","AQS","060250003","1","6.4","ug/m3 LC","27","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"11/02/2000","AQS","060250003","1","6.7","ug/m3 LC","28","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"11/05/2000","AQS","060250003","1","8.9","ug/m3 LC","37","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"11/08/2000","AQS","060250003","1","6.2","ug/m3 LC","26","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"11/11/2000","AQS","060250003","1","3.7","ug/m3 LC","15","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"11/14/2000","AQS","060250003","1","8.5","ug/m3 LC","35","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"11/17/2000","AQS","060250003","1","5.5","ug/m3 LC","23","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"11/26/2000","AQS","060250003","1","12.2","ug/m3 LC","51","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"11/29/2000","AQS","060250003","1","28.9","ug/m3 LC","86","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"12/02/2000","AQS","060250003","1","13.8","ug/m3 LC","55","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"12/05/2000","AQS","060250003","1","18.4","ug/m3 LC","64","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"12/08/2000","AQS","060250003","1","1.1","ug/m3 LC","5","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"12/11/2000","AQS","060250003","1","24.9","ug/m3 LC","78","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"12/14/2000","AQS","060250003","1","24.5","ug/m3 LC","77","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"12/17/2000","AQS","060250003","1","10.2","ug/m3 LC","43","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"12/20/2000","AQS","060250003","1","16.8","ug/m3 LC","61","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"12/23/2000","AQS","060250003","1","38","ug/m3 LC","107","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"12/26/2000","AQS","060250003","1","5.4","ug/m3 LC","23","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"12/29/2000","AQS","060250003","1","19.2","ug/m3 LC","66","Brawley-401 Main St.","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.978378648","-115.534155811"
"01/01/2000","AQS","060250005","1","13.5","ug/m3 LC","54","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/04/2000","AQS","060250005","1","11.8","ug/m3 LC","49","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/07/2000","AQS","060250005","1","22.9","ug/m3 LC","74","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/10/2000","AQS","060250005","1","45.7","ug/m3 LC","126","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/13/2000","AQS","060250005","1","64.3","ug/m3 LC","156","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/16/2000","AQS","060250005","1","56","ug/m3 LC","151","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/20/2000","AQS","060250005","1","12.4","ug/m3 LC","52","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/22/2000","AQS","060250005","1","22.1","ug/m3 LC","72","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/25/2000","AQS","060250005","1","19.9","ug/m3 LC","67","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/28/2000","AQS","060250005","1","30.7","ug/m3 LC","90","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/31/2000","AQS","060250005","1","16.3","ug/m3 LC","60","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/03/2000","AQS","060250005","1","22.7","ug/m3 LC","73","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/06/2000","AQS","060250005","1","27.4","ug/m3 LC","83","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/09/2000","AQS","060250005","1","28.3","ug/m3 LC","85","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/12/2000","AQS","060250005","1","9.1","ug/m3 LC","38","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/15/2000","AQS","060250005","1","10.5","ug/m3 LC","44","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/18/2000","AQS","060250005","1","12.3","ug/m3 LC","51","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/21/2000","AQS","060250005","1","5.5","ug/m3 LC","23","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/24/2000","AQS","060250005","1","4.1","ug/m3 LC","17","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/27/2000","AQS","060250005","1","12.3","ug/m3 LC","51","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/04/2000","AQS","060250005","1","11.9","ug/m3 LC","50","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/07/2000","AQS","060250005","1","6.5","ug/m3 LC","27","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/10/2000","AQS","060250005","1","5","ug/m3 LC","21","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/13/2000","AQS","060250005","1","29.2","ug/m3 LC","87","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/16/2000","AQS","060250005","1","12.3","ug/m3 LC","51","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/19/2000","AQS","060250005","1","14.2","ug/m3 LC","55","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/22/2000","AQS","060250005","1","7.5","ug/m3 LC","31","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/25/2000","AQS","060250005","1","14.4","ug/m3 LC","56","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/28/2000","AQS","060250005","1","6","ug/m3 LC","25","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/31/2000","AQS","060250005","1","8","ug/m3 LC","33","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/03/2000","AQS","060250005","1","15.2","ug/m3 LC","58","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/06/2000","AQS","060250005","1","11.3","ug/m3 LC","47","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/09/2000","AQS","060250005","1","5","ug/m3 LC","21","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/12/2000","AQS","060250005","1","13.5","ug/m3 LC","54","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/15/2000","AQS","060250005","1","14.7","ug/m3 LC","56","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/18/2000","AQS","060250005","1","5.3","ug/m3 LC","22","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/21/2000","AQS","060250005","1","11.9","ug/m3 LC","50","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/24/2000","AQS","060250005","1","24","ug/m3 LC","76","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/27/2000","AQS","060250005","1","12.1","ug/m3 LC","51","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/30/2000","AQS","060250005","1","14.2","ug/m3 LC","55","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/03/2000","AQS","060250005","1","14.8","ug/m3 LC","57","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/06/2000","AQS","060250005","1","11.5","ug/m3 LC","48","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/09/2000","AQS","060250005","1","9.1","ug/m3 LC","38","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/12/2000","AQS","060250005","1","6.2","ug/m3 LC","26","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/15/2000","AQS","060250005","1","9.6","ug/m3 LC","40","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/18/2000","AQS","060250005","1","18.5","ug/m3 LC","64","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/21/2000","AQS","060250005","1","17.5","ug/m3 LC","62","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/24/2000","AQS","060250005","1","13.5","ug/m3 LC","54","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/27/2000","AQS","060250005","1","15.9","ug/m3 LC","59","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/30/2000","AQS","060250005","1","11.8","ug/m3 LC","49","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/02/2000","AQS","060250005","1","1.7","ug/m3 LC","7","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/05/2000","AQS","060250005","1","8.7","ug/m3 LC","36","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/08/2000","AQS","060250005","1","10.9","ug/m3 LC","45","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/11/2000","AQS","060250005","1","10","ug/m3 LC","42","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/14/2000","AQS","060250005","1","24.6","ug/m3 LC","77","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/17/2000","AQS","060250005","1","15.3","ug/m3 LC","58","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/20/2000","AQS","060250005","1","15.1","ug/m3 LC","57","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/23/2000","AQS","060250005","1","25","ug/m3 LC","78","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/26/2000","AQS","060250005","1","11.3","ug/m3 LC","47","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/29/2000","AQS","060250005","1","12.7","ug/m3 LC","52","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/02/2000","AQS","060250005","1","12.6","ug/m3 LC","52","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/05/2000","AQS","060250005","1","16.9","ug/m3 LC","61","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/08/2000","AQS","060250005","1","9.1","ug/m3 LC","38","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/11/2000","AQS","060250005","1","12.7","ug/m3 LC","52","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/14/2000","AQS","060250005","1","15.7","ug/m3 LC","59","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/17/2000","AQS","060250005","1","8.9","ug/m3 LC","37","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/20/2000","AQS","060250005","1","21.2","ug/m3 LC","70","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/23/2000","AQS","060250005","1","10.3","ug/m3 LC","43","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/26/2000","AQS","060250005","1","18.9","ug/m3 LC","65","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/29/2000","AQS","060250005","1","21.2","ug/m3 LC","70","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/01/2000","AQS","060250005","1","12.2","ug/m3 LC","51","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/04/2000","AQS","060250005","1","15.3","ug/m3 LC","58","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/07/2000","AQS","060250005","1","11.4","ug/m3 LC","48","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/10/2000","AQS","060250005","1","9.9","ug/m3 LC","41","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/16/2000","AQS","060250005","1","14.4","ug/m3 LC","56","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/19/2000","AQS","060250005","1","1.4","ug/m3 LC","6","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/22/2000","AQS","060250005","1","16.9","ug/m3 LC","61","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/25/2000","AQS","060250005","1","16.5","ug/m3 LC","60","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/28/2000","AQS","060250005","1","11","ug/m3 LC","46","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/31/2000","AQS","060250005","1","10","ug/m3 LC","42","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"09/03/2000","AQS","060250005","1","5.4","ug/m3 LC","23","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"09/06/2000","AQS","060250005","1","9.7","ug/m3 LC","40","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"09/09/2000","AQS","060250005","1","9.1","ug/m3 LC","38","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"09/12/2000","AQS","060250005","1","12","ug/m3 LC","50","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"09/15/2000","AQS","060250005","1","15.2","ug/m3 LC","58","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"09/21/2000","AQS","060250005","1","13","ug/m3 LC","53","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"09/24/2000","AQS","060250005","1","6.5","ug/m3 LC","27","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"09/27/2000","AQS","060250005","1","14.6","ug/m3 LC","56","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"09/30/2000","AQS","060250005","1","17.7","ug/m3 LC","63","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"10/03/2000","AQS","060250005","1","19.8","ug/m3 LC","67","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"10/12/2000","AQS","060250005","1","5.6","ug/m3 LC","23","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"10/15/2000","AQS","060250005","1","14.9","ug/m3 LC","57","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"10/18/2000","AQS","060250005","1","18.2","ug/m3 LC","64","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"10/21/2000","AQS","060250005","1","8.6","ug/m3 LC","36","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"10/24/2000","AQS","060250005","1","21.2","ug/m3 LC","70","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"10/27/2000","AQS","060250005","1","2.9","ug/m3 LC","12","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"11/02/2000","AQS","060250005","1","16","ug/m3 LC","59","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"11/05/2000","AQS","060250005","1","15.9","ug/m3 LC","59","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"11/08/2000","AQS","060250005","1","12.6","ug/m3 LC","52","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"11/11/2000","AQS","060250005","1","4.1","ug/m3 LC","17","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"11/14/2000","AQS","060250005","1","25.9","ug/m3 LC","80","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"11/17/2000","AQS","060250005","1","8.1","ug/m3 LC","34","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
